model,reaction,lb,ub,subsystem,gpr
iML1515,MI1456PKn,0.0,1000.0,,
iML1515,MI145P6Kn,0.0,1000.0,,
iML1515,MI145PKn,0.0,1000.0,,
iML1515,NADDPp,0.0,1000.0,,
iML1515,NADKm,0.0,1000.0,,
iML1515,NADPPPSm,0.0,1000.0,,
iML1515,NADS1n,0.0,1000.0,,
iML1515,NAPRTm,0.0,1000.0,,
iML1515,NDP3g,0.0,1000.0,,
iML1515,NNATm,0.0,1000.0,,
iML1515,NNDPRm,0.0,1000.0,,
iML1515,OXAGm,0.0,1000.0,,
iML1515,PGPPAm_SC,0.0,1000.0,,
iML1515,PHCDm,0.0,1000.0,,
iML1515,PHCHGSm,0.0,1000.0,,
iML1515,PIN4Kn_SC,0.0,1000.0,,
iML1515,PPAm,0.0,1000.0,,
iML1515,PPTTm,0.0,1000.0,,
iML1515,PRO1xm,0.0,1000.0,,
iML1515,PSERDg_SC,0.0,1000.0,,
iML1515,PSERDm_SC,0.0,1000.0,,
iML1515,PSERDv_SC,0.0,1000.0,,
iML1515,PTE11x,0.0,1000.0,,
iML1515,PTE12x,0.0,1000.0,,
iML1515,PTE7x,0.0,1000.0,,
iML1515,PTE8x,0.0,1000.0,,
iML1515,PTE9x,0.0,1000.0,,
iML1515,PTPATim,0.0,1000.0,,
iML1515,PUNP3m,0.0,1000.0,,
iML1515,RNDR2n,0.0,1000.0,,
iML1515,SBPP2er,0.0,1000.0,,
iML1515,SQLEr,0.0,1000.0,,
iML1515,SUCD2_u6m,0.0,1000.0,,
iML1515,SUCD3_u6m,0.0,1000.0,,
iML1515,SUCOASm,0.0,1000.0,,
iML1515,THFATm,0.0,1000.0,,
iML1515,THIORDXp,0.0,1000.0,,
iML1515,THRTRSm,0.0,1000.0,,
iML1515,TYRTRSm,0.0,1000.0,,
iML1515,URIDK2rn,0.0,1000.0,,
iML1515,VALTAim,0.0,1000.0,,
iML1515,VALTRSm,0.0,1000.0,,
iML1515,CSNATirm,0.0,1000.0,,
iML1515,DHORTSn,0.0,1000.0,,
iML1515,HBZOPT6m_1,0.0,1000.0,,
iML1515,KATp,0.0,1000.0,,
iML1515,MCITLm,0.0,1000.0,,
iML1515,NADS1m,0.0,1000.0,,
iML1515,OMBZLM6m,0.0,1000.0,,
iML1515,OMPHHX6m,0.0,1000.0,,
iML1515,DM_13_cis_oretn_n,0.0,1000.0,,
iML1515,DM_Asn_X_Ser_Thr_l,0.0,1000.0,,
iML1515,DM_Ser_Thr_l,0.0,1000.0,,
iML1515,DM_core7_g,0.0,1000.0,,
iML1515,DM_core8_g,0.0,1000.0,,
iML1515,DM_datp_m,0.0,1000.0,,
iML1515,DM_dctp_m,0.0,1000.0,,
iML1515,DM_dem2emgacpail_prot_hs_r,0.0,1000.0,,
iML1515,DM_dgtp_n,0.0,1000.0,,
iML1515,DM_dsT_antigen_g,0.0,1000.0,,
iML1515,DM_dttp_m,0.0,1000.0,,
iML1515,DM_dttp_n,0.0,1000.0,,
iML1515,DM_ethamp_r,0.0,1000.0,,
iML1515,DM_gncore2_g,0.0,1000.0,,
iML1515,DM_gpi_sig_r,0.0,1000.0,,
iML1515,DM_mem2emgacpail_prot_hs_r,0.0,1000.0,,
iML1515,DM_oretn_n,0.0,1000.0,,
iML1515,SK_T_antigen_g,0.0,1000.0,,
iML1515,SK_pre_prot_r,0.0,1000.0,,
iML1515,1PPDCRp,0.0,1000.0,,
iML1515,1a_24_25VITD3Hm,0.0,1000.0,,
iML1515,1a_25VITD2Hm,0.0,1000.0,,
iML1515,24_25VITD2Hm,0.0,1000.0,,
iML1515,2OXOADOXm,0.0,1000.0,,
iML1515,3DPHBH2,0.0,1000.0,,
iML1515,3HBCDm,0.0,1000.0,,
iML1515,3HBCOAHLm,0.0,1000.0,,
iML1515,3NTD7l,0.0,1000.0,,
iML1515,3SALATAim,0.0,1000.0,,
iML1515,3SPYRSPm,0.0,1000.0,,
iML1515,A4GALTg,0.0,1000.0,,
iML1515,A4GNT1g,0.0,1000.0,,
iML1515,A4GNT2g,0.0,1000.0,,
iML1515,AASAD3m,0.0,1000.0,,
iML1515,ABTArm,0.0,1000.0,,
iML1515,ACACT10m,0.0,1000.0,,
iML1515,ACACT1x,0.0,1000.0,,
iML1515,ACOAD9m,0.0,1000.0,,
iML1515,ACOX22x,0.0,1000.0,,
iML1515,ADCim,0.0,1000.0,,
iML1515,ADPRDPm,0.0,1000.0,,
iML1515,AG13T11g,0.0,1000.0,,
iML1515,AG13T12g,0.0,1000.0,,
iML1515,AG13T13g,0.0,1000.0,,
iML1515,AG13T14g,0.0,1000.0,,
iML1515,AG13T17g,0.0,1000.0,,
iML1515,AG13T18g,0.0,1000.0,,
iML1515,AG13T2g,0.0,1000.0,,
iML1515,AG13T5g,0.0,1000.0,,
iML1515,AG13T6g,0.0,1000.0,,
iML1515,AG13T7g,0.0,1000.0,,
iML1515,AGMTm,0.0,1000.0,,
iML1515,AHEXASEly,0.0,1000.0,,
iML1515,AKGDm,0.0,1000.0,,
iML1515,AMACR2r,0.0,1000.0,,
iML1515,AMACRp,0.0,1000.0,,
iML1515,AOBUTDsm,0.0,1000.0,,
iML1515,APOCFm,0.0,1000.0,,
iML1515,ARACHCPT2,0.0,1000.0,,
iML1515,ARGNm,0.0,1000.0,,
iML1515,ARTPLM1m,0.0,1000.0,,
iML1515,ASAH1,0.0,1000.0,,
iML1515,A_MANASEly,0.0,1000.0,,
iML1515,B3GALT3g,0.0,1000.0,,
iML1515,B3GALT44g,0.0,1000.0,,
iML1515,B3GALTg,0.0,1000.0,,
iML1515,B3GNT11g,0.0,1000.0,,
iML1515,B3GNT12g,0.0,1000.0,,
iML1515,B3GNT312g,0.0,1000.0,,
iML1515,B3GNT314g,0.0,1000.0,,
iML1515,B3GNT315g,0.0,1000.0,,
iML1515,B3GNT38g,0.0,1000.0,,
iML1515,B3GNT39g,0.0,1000.0,,
iML1515,BAAT1x,0.0,1000.0,,
iML1515,BAAT2x,0.0,1000.0,,
iML1515,BAAT3x,0.0,1000.0,,
iML1515,BAAT4x,0.0,1000.0,,
iML1515,BACCLm,0.0,1000.0,,
iML1515,BAMPPALDOXm,0.0,1000.0,,
iML1515,BDHm,0.0,1000.0,,
iML1515,BETALDHxm,0.0,1000.0,,
iML1515,BMTer_U,0.0,1000.0,,
iML1515,BTND1n,0.0,1000.0,,
iML1515,B_MANNASEly,0.0,1000.0,,
iML1515,C160CPT2,0.0,1000.0,,
iML1515,C180CPT2,0.0,1000.0,,
iML1515,C181CPT2,0.0,1000.0,,
iML1515,C204CPT2,0.0,1000.0,,
iML1515,C3STDH1r,0.0,1000.0,,
iML1515,C4STMO1r,0.0,1000.0,,
iML1515,C4STMO2Pr,0.0,1000.0,,
iML1515,C4STMO2r,0.0,1000.0,,
iML1515,CAT2p,0.0,1000.0,,
iML1515,CBLATm,0.0,1000.0,,
iML1515,CBPPer,0.0,1000.0,,
iML1515,CHATn,0.0,1000.0,,
iML1515,CHOLD2m,0.0,1000.0,,
iML1515,CITMCOAHm,0.0,1000.0,,
iML1515,CITMCOALm,0.0,1000.0,,
iML1515,CK,0.0,1000.0,,
iML1515,COKECBESr,0.0,1000.0,,
iML1515,COQ3m,0.0,1000.0,,
iML1515,COQ5m,0.0,1000.0,,
iML1515,COQ6m,0.0,1000.0,,
iML1515,COQ7m,0.0,1000.0,,
iML1515,CORE3GTg,0.0,1000.0,,
iML1515,CORE7GTg,0.0,1000.0,,
iML1515,CSBPASEly,0.0,1000.0,,
iML1515,CSDPASEly,0.0,1000.0,,
iML1515,CSEPASEly,0.0,1000.0,,
iML1515,CSNAT2m,0.0,1000.0,,
iML1515,CSNAT2x,0.0,1000.0,,
iML1515,CSNAT3x,0.0,1000.0,,
iML1515,CSNATer,0.0,1000.0,,
iML1515,CYTDK2m,0.0,1000.0,,
iML1515,CYTDn,0.0,1000.0,,
iML1515,CYTK11n,0.0,1000.0,,
iML1515,CYTK12n,0.0,1000.0,,
iML1515,CYTK13n,0.0,1000.0,,
iML1515,CYTK14n,0.0,1000.0,,
iML1515,CYTK1m,0.0,1000.0,,
iML1515,CYTK1n,0.0,1000.0,,
iML1515,CYTK5n,0.0,1000.0,,
iML1515,CYTK6n,0.0,1000.0,,
iML1515,CYTK7n,0.0,1000.0,,
iML1515,CytOxe,0.0,1000.0,,
iML1515,D3AIBTm,0.0,1000.0,,
iML1515,DCIm,0.0,1000.0,,
iML1515,DCK1m,0.0,1000.0,,
iML1515,DCK1n,0.0,1000.0,,
iML1515,DESAT22_1p,0.0,1000.0,,
iML1515,DESAT22_2p,0.0,1000.0,,
iML1515,DGK2m,0.0,1000.0,,
iML1515,DHCR241r,0.0,1000.0,,
iML1515,DHCR71r,0.0,1000.0,,
iML1515,DHDPBMTm,0.0,1000.0,,
iML1515,DLNLCGCPT2,0.0,1000.0,,
iML1515,DMATTx,0.0,1000.0,,
iML1515,DNAMTSEn,0.0,1000.0,,
iML1515,DNAMTn,0.0,1000.0,,
iML1515,DOLDPP_Ler,0.0,1000.0,,
iML1515,DOLGPP_Ler,0.0,1000.0,,
iML1515,DOLGPP_Uer,0.0,1000.0,,
iML1515,DOLPGT1_Ler,0.0,1000.0,,
iML1515,DOLPGT2_Ler,0.0,1000.0,,
iML1515,DOLPGT3_Uer,0.0,1000.0,,
iML1515,DOLPH_Ler,0.0,1000.0,,
iML1515,DOLPH_Uer,0.0,1000.0,,
iML1515,DOLPMT2_Ler,0.0,1000.0,,
iML1515,DOLPMT2_Uer,0.0,1000.0,,
iML1515,DOLPMT3_Ler,0.0,1000.0,,
iML1515,DOLPMT4_Ler,0.0,1000.0,,
iML1515,DPHMBDCm,0.0,1000.0,,
iML1515,DPROOp,0.0,1000.0,,
iML1515,EBP1r,0.0,1000.0,,
iML1515,EBP2r,0.0,1000.0,,
iML1515,ECOAH12m,0.0,1000.0,,
iML1515,ECOAH9m,0.0,1000.0,,
iML1515,ELAIDCPT2,0.0,1000.0,,
iML1515,ENGASE2ly,0.0,1000.0,,
iML1515,ENMAN1g,0.0,1000.0,,
iML1515,ENMAN3g,0.0,1000.0,,
iML1515,ENMAN4g,0.0,1000.0,,
iML1515,ENMAN6g,0.0,1000.0,,
iML1515,ETFQO,0.0,1000.0,,
iML1515,FAOXC11,0.0,1000.0,,
iML1515,FAOXC150m,0.0,1000.0,,
iML1515,FAOXC16080m,0.0,1000.0,,
iML1515,FAOXC16080x,0.0,1000.0,,
iML1515,FAOXC170m,0.0,1000.0,,
iML1515,FAOXC180,0.0,1000.0,,
iML1515,FAOXC180x,0.0,1000.0,,
iML1515,FAOXC1811603m,0.0,1000.0,,
iML1515,FAOXC182806m,0.0,1000.0,,
iML1515,FAOXC18280m,0.0,1000.0,,
iML1515,FAOXC183806x,0.0,1000.0,,
iML1515,FAOXC18480m,0.0,1000.0,,
iML1515,FAOXC200180x,0.0,1000.0,,
iML1515,FAOXC2031836m,0.0,1000.0,,
iML1515,FAOXC2051843m,0.0,1000.0,,
iML1515,FAOXC2051843x,0.0,1000.0,,
iML1515,FAOXC2242046m,0.0,1000.0,,
iML1515,FAOXC2242046x,0.0,1000.0,,
iML1515,FAOXC226,0.0,1000.0,,
iML1515,FAOXC226205m,0.0,1000.0,,
iML1515,FAOXC226205x,0.0,1000.0,,
iML1515,FAOXC240200x,0.0,1000.0,,
iML1515,FAOXC241181x,0.0,1000.0,,
iML1515,FAOXC2452253x,0.0,1000.0,,
iML1515,FAOXC246226x,0.0,1000.0,,
iML1515,FAOXC80,0.0,1000.0,,
iML1515,FPGS2m,0.0,1000.0,,
iML1515,FPGS3m,0.0,1000.0,,
iML1515,FPGS7m,0.0,1000.0,,
iML1515,FPGS8m,0.0,1000.0,,
iML1515,FPGSm,0.0,1000.0,,
iML1515,FUCASE2ly,0.0,1000.0,,
iML1515,FUCASEly,0.0,1000.0,,
iML1515,FUT14g,0.0,1000.0,,
iML1515,FUT17g,0.0,1000.0,,
iML1515,FUT910g,0.0,1000.0,,
iML1515,FUT92g,0.0,1000.0,,
iML1515,FUT93g,0.0,1000.0,,
iML1515,FUT94g,0.0,1000.0,,
iML1515,FUT96g,0.0,1000.0,,
iML1515,FUT98g,0.0,1000.0,,
iML1515,FUT99g,0.0,1000.0,,
iML1515,G14T10g,0.0,1000.0,,
iML1515,G14T11g,0.0,1000.0,,
iML1515,G14T12g,0.0,1000.0,,
iML1515,G14T14g,0.0,1000.0,,
iML1515,G14T16g,0.0,1000.0,,
iML1515,G14T17g,0.0,1000.0,,
iML1515,G14T18g,0.0,1000.0,,
iML1515,G14T19g,0.0,1000.0,,
iML1515,G14T20g,0.0,1000.0,,
iML1515,G14T21g,0.0,1000.0,,
iML1515,G14T3g,0.0,1000.0,,
iML1515,G14T4g,0.0,1000.0,,
iML1515,G14T5g,0.0,1000.0,,
iML1515,G14T7g,0.0,1000.0,,
iML1515,G14T8g,0.0,1000.0,,
iML1515,G6PDH1er,0.0,1000.0,,
iML1515,G6PPer,0.0,1000.0,,
iML1515,GAL3ST11,0.0,1000.0,,
iML1515,GAL3ST12,0.0,1000.0,,
iML1515,GALASE10ly,0.0,1000.0,,
iML1515,GALASE11ly,0.0,1000.0,,
iML1515,GALASE12ly,0.0,1000.0,,
iML1515,GALASE13ly,0.0,1000.0,,
iML1515,GALASE15ly,0.0,1000.0,,
iML1515,GALASE16ly,0.0,1000.0,,
iML1515,GALASE20ly,0.0,1000.0,,
iML1515,GALASE3ly,0.0,1000.0,,
iML1515,GALASE6ly,0.0,1000.0,,
iML1515,GALASE8ly,0.0,1000.0,,
iML1515,GALASE9ly,0.0,1000.0,,
iML1515,GALGT2,0.0,1000.0,,
iML1515,GALNACT1g,0.0,1000.0,,
iML1515,GALNACT4g,0.0,1000.0,,
iML1515,GALNACT5g,0.0,1000.0,,
iML1515,GALTg,0.0,1000.0,,
iML1515,GAO1g,0.0,1000.0,,
iML1515,GAO2g,0.0,1000.0,,
iML1515,GASNASEly,0.0,1000.0,,
iML1515,GBAl,0.0,1000.0,,
iML1515,GBGT1,0.0,1000.0,,
iML1515,GCALDDm,0.0,1000.0,,
iML1515,GGH_7DHFl,0.0,1000.0,,
iML1515,GGH_7THFl,0.0,1000.0,,
iML1515,GGT5r,0.0,1000.0,,
iML1515,GHMT3m,0.0,1000.0,,
iML1515,GLAl,0.0,1000.0,,
iML1515,GLCAASE4ly,0.0,1000.0,,
iML1515,GLCAASE6ly,0.0,1000.0,,
iML1515,GLCAASE7ly,0.0,1000.0,,
iML1515,GLCAASE9ly,0.0,1000.0,,
iML1515,GLCAE2g,0.0,1000.0,,
iML1515,GLCAT5g,0.0,1000.0,,
iML1515,GLCAT8g,0.0,1000.0,,
iML1515,GLCATg,0.0,1000.0,,
iML1515,GLCNACASE5ly,0.0,1000.0,,
iML1515,GLCNACDASg,0.0,1000.0,,
iML1515,GLCNACT4g,0.0,1000.0,,
iML1515,GLCNACT5g,0.0,1000.0,,
iML1515,GLU5Km,0.0,1000.0,,
iML1515,GLUTCOADHm,0.0,1000.0,,
iML1515,GLXO2p,0.0,1000.0,,
iML1515,GLYATm,0.0,1000.0,,
iML1515,GLYCLTDym,0.0,1000.0,,
iML1515,GLYKm,0.0,1000.0,,
iML1515,GPAMm_hs,0.0,1000.0,,
iML1515,GPIMTer_L,0.0,1000.0,,
iML1515,GPIMTer_U,0.0,1000.0,,
iML1515,GULNDer,0.0,1000.0,,
iML1515,H2CO3Dm,0.0,1000.0,,
iML1515,H2MTer_U,0.0,1000.0,,
iML1515,H3ETer,0.0,1000.0,,
iML1515,H3MTer_U,0.0,1000.0,,
iML1515,H4ET3er,0.0,1000.0,,
iML1515,H6_ET2er,0.0,1000.0,,
iML1515,H6MTer_L,0.0,1000.0,,
iML1515,H7_ETer,0.0,1000.0,,
iML1515,H7ET2er,0.0,1000.0,,
iML1515,H7MTer_U,0.0,1000.0,,
iML1515,H8MTer_L,0.0,1000.0,,
iML1515,H8TAer,0.0,1000.0,,
iML1515,HACD1m,0.0,1000.0,,
iML1515,HBZOPT10m,0.0,1000.0,,
iML1515,HIBDm,0.0,1000.0,,
iML1515,HMGCOARr,0.0,1000.0,,
iML1515,HMGCOARx,0.0,1000.0,,
iML1515,HMGLm,0.0,1000.0,,
iML1515,HMGLx,0.0,1000.0,,
iML1515,HPCLx,0.0,1000.0,,
iML1515,HS1ly,0.0,1000.0,,
iML1515,HS3ly,0.0,1000.0,,
iML1515,HSD11B2r,0.0,1000.0,,
iML1515,HSD17B3r,0.0,1000.0,,
iML1515,HSD17B42x,0.0,1000.0,,
iML1515,HSD17B4x,0.0,1000.0,,
iML1515,HSD3A1r,0.0,1000.0,,
iML1515,HSD3A2r,0.0,1000.0,,
iML1515,HSD3B11r,0.0,1000.0,,
iML1515,HSD3B12r,0.0,1000.0,,
iML1515,HSD3B13r,0.0,1000.0,,
iML1515,HSD3B3r,0.0,1000.0,,
iML1515,HSD3B7,0.0,1000.0,,
iML1515,HSPASEly,0.0,1000.0,,
iML1515,IDOAASE4ly,0.0,1000.0,,
iML1515,INSKm,0.0,1000.0,,
iML1515,ITCOAL1m,0.0,1000.0,,
iML1515,LACZly,0.0,1000.0,,
iML1515,LAPCOAl,0.0,1000.0,,
iML1515,LDH_Lm,0.0,1000.0,,
iML1515,LINKDEG1ly,0.0,1000.0,,
iML1515,LINKDEG2ly,0.0,1000.0,,
iML1515,LNELDCCPT2,0.0,1000.0,,
iML1515,LNLNCACPT2,0.0,1000.0,,
iML1515,LNS14DMr,0.0,1000.0,,
iML1515,LSTO1r,0.0,1000.0,,
iML1515,LYSMTF1n,0.0,1000.0,,
iML1515,LYSMTF3n,0.0,1000.0,,
iML1515,M13N4Tg,0.0,1000.0,,
iML1515,M14NTg,0.0,1000.0,,
iML1515,M4ATAer,0.0,1000.0,,
iML1515,M4BET2er,0.0,1000.0,,
iML1515,M4CET3er,0.0,1000.0,,
iML1515,MALTly,0.0,1000.0,,
iML1515,MAN1_6B1er,0.0,1000.0,,
iML1515,MAN2_6B1er,0.0,1000.0,,
iML1515,MCCCrm,0.0,1000.0,,
iML1515,MCDm,0.0,1000.0,,
iML1515,MCDp,0.0,1000.0,,
iML1515,MECOAS1m,0.0,1000.0,,
iML1515,MESCOALm,0.0,1000.0,,
iML1515,MEVK1x,0.0,1000.0,,
iML1515,MG1er,0.0,1000.0,,
iML1515,MG2er,0.0,1000.0,,
iML1515,MGACONm,0.0,1000.0,,
iML1515,MI1346PKn,0.0,1000.0,,
iML1515,MLTG1ly,0.0,1000.0,,
iML1515,MM5cg,0.0,1000.0,,
iML1515,MM6B1ag,0.0,1000.0,,
iML1515,MM6B1bg,0.0,1000.0,,
iML1515,MM6B2g,0.0,1000.0,,
iML1515,MM6ag,0.0,1000.0,,
iML1515,MM6bg,0.0,1000.0,,
iML1515,MM7B1g,0.0,1000.0,,
iML1515,MM7Cag,0.0,1000.0,,
iML1515,MM8Ber,0.0,1000.0,,
iML1515,MM8Cg,0.0,1000.0,,
iML1515,MMCDm,0.0,1000.0,,
iML1515,MMCDp,0.0,1000.0,,
iML1515,MMEm,0.0,1000.0,,
iML1515,MMSAD1m,0.0,1000.0,,
iML1515,MMSAD3m,0.0,1000.0,,
iML1515,MTHFD2m,0.0,1000.0,,
iML1515,N3Tg,0.0,1000.0,,
iML1515,NABTNOm,0.0,1000.0,,
iML1515,NACHEX10ly,0.0,1000.0,,
iML1515,NACHEX11ly,0.0,1000.0,,
iML1515,NACHEX13ly,0.0,1000.0,,
iML1515,NACHEX14ly,0.0,1000.0,,
iML1515,NACHEX16ly,0.0,1000.0,,
iML1515,NACHEX17ly,0.0,1000.0,,
iML1515,NACHEX25ly,0.0,1000.0,,
iML1515,NACHEX26ly,0.0,1000.0,,
iML1515,NACHEX27ly,0.0,1000.0,,
iML1515,NACHEX2ly,0.0,1000.0,,
iML1515,NACHEX4ly,0.0,1000.0,,
iML1515,NACHEX6ly,0.0,1000.0,,
iML1515,NACHEX7ly,0.0,1000.0,,
iML1515,NACHEX8ly,0.0,1000.0,,
iML1515,NACHEX9ly,0.0,1000.0,,
iML1515,NACHEXA12ly,0.0,1000.0,,
iML1515,NACHEXA13ly,0.0,1000.0,,
iML1515,NACHEXA14ly,0.0,1000.0,,
iML1515,NACHEXA15ly,0.0,1000.0,,
iML1515,NACHEXA16ly,0.0,1000.0,,
iML1515,NACHEXA17ly,0.0,1000.0,,
iML1515,NACHEXA19ly,0.0,1000.0,,
iML1515,NACHEXA20ly,0.0,1000.0,,
iML1515,NACHEXA22ly,0.0,1000.0,,
iML1515,NACHEXA3ly,0.0,1000.0,,
iML1515,NACHEXA6ly,0.0,1000.0,,
iML1515,NACHEXA7ly,0.0,1000.0,,
iML1515,NACHEXA8ly,0.0,1000.0,,
iML1515,NACHEXA9ly,0.0,1000.0,,
iML1515,NAGAlby,0.0,1000.0,,
iML1515,NAGAly,0.0,1000.0,,
iML1515,NAGLCAly,0.0,1000.0,,
iML1515,NDPK10n,0.0,1000.0,,
iML1515,NDPK1n,0.0,1000.0,,
iML1515,NDPK2m,0.0,1000.0,,
iML1515,NDPK2n,0.0,1000.0,,
iML1515,NDPK3n,0.0,1000.0,,
iML1515,NDPK4m,0.0,1000.0,,
iML1515,NDPK5m,0.0,1000.0,,
iML1515,NDPK5n,0.0,1000.0,,
iML1515,NDPK6n,0.0,1000.0,,
iML1515,NDPK7m,0.0,1000.0,,
iML1515,NDPK8m,0.0,1000.0,,
iML1515,NDPK9m,0.0,1000.0,,
iML1515,NDPK9n,0.0,1000.0,,
iML1515,NNATn,0.0,1000.0,,
iML1515,NTD1m,0.0,1000.0,,
iML1515,NTD2l,0.0,1000.0,,
iML1515,NTD4l,0.0,1000.0,,
iML1515,NTD5m,0.0,1000.0,,
iML1515,NTD6l,0.0,1000.0,,
iML1515,NTD7l,0.0,1000.0,,
iML1515,NTD8l,0.0,1000.0,,
iML1515,NTD9l,0.0,1000.0,,
iML1515,OCBTm,0.0,1000.0,,
iML1515,OCOAT1m,0.0,1000.0,,
iML1515,OIVD1m,0.0,1000.0,,
iML1515,ORNTArm,0.0,1000.0,,
iML1515,P45011A1m,0.0,1000.0,,
iML1515,P45011B11m,0.0,1000.0,,
iML1515,P45011B12m,0.0,1000.0,,
iML1515,P45011B21m,0.0,1000.0,,
iML1515,P45017A1r,0.0,1000.0,,
iML1515,P45017A2r,0.0,1000.0,,
iML1515,P45017A3r,0.0,1000.0,,
iML1515,P45017A4r,0.0,1000.0,,
iML1515,P45019A1r,0.0,1000.0,,
iML1515,P45021A1r,0.0,1000.0,,
iML1515,P45027A11m,0.0,1000.0,,
iML1515,P45027A14m,0.0,1000.0,,
iML1515,P45027A16m,0.0,1000.0,,
iML1515,P45039A1r,0.0,1000.0,,
iML1515,P4503A43r,0.0,1000.0,,
iML1515,P4503A7r,0.0,1000.0,,
iML1515,P45046A1r,0.0,1000.0,,
iML1515,P4504F122r,0.0,1000.0,,
iML1515,P4504F123r,0.0,1000.0,,
iML1515,P4507B11r,0.0,1000.0,,
iML1515,P4508B11r,0.0,1000.0,,
iML1515,P4508B13r,0.0,1000.0,,
iML1515,P450SCC1m,0.0,1000.0,,
iML1515,P5CRxm,0.0,1000.0,,
iML1515,PDE1g,0.0,1000.0,,
iML1515,PDE4g,0.0,1000.0,,
iML1515,PEPCKm,0.0,1000.0,,
iML1515,PEROXx,0.0,1000.0,,
iML1515,PGSr,0.0,1000.0,,
iML1515,PHETA1m,0.0,1000.0,,
iML1515,PI345P3Pn,0.0,1000.0,,
iML1515,PI34P3Pn,0.0,1000.0,,
iML1515,PI34P4Pn,0.0,1000.0,,
iML1515,PI34P5Kn,0.0,1000.0,,
iML1515,PI3P3Pn,0.0,1000.0,,
iML1515,PI3P4Kn,0.0,1000.0,,
iML1515,PI45P3Kn,0.0,1000.0,,
iML1515,PI45P5Pn,0.0,1000.0,,
iML1515,PI45PLCn,0.0,1000.0,,
iML1515,PI4P4Pn,0.0,1000.0,,
iML1515,PI4P5Kn,0.0,1000.0,,
iML1515,PI4PLCn,0.0,1000.0,,
iML1515,PI5P3Ker,0.0,1000.0,,
iML1515,PIK3er,0.0,1000.0,,
iML1515,PIK3n,0.0,1000.0,,
iML1515,PIPLCn,0.0,1000.0,,
iML1515,PMEVKx,0.0,1000.0,,
iML1515,PPAer,0.0,1000.0,,
iML1515,PPAn,0.0,1000.0,,
iML1515,PPCOAOm,0.0,1000.0,,
iML1515,PRDXl,0.0,1000.0,,
iML1515,PROAKGOX1r,0.0,1000.0,,
iML1515,PRPNCOAHYDm,0.0,1000.0,,
iML1515,PRPNCOAHYDx,0.0,1000.0,,
iML1515,PTE3x,0.0,1000.0,,
iML1515,PTHPSn,0.0,1000.0,,
iML1515,RTOTAL2CRNCPT2,0.0,1000.0,,
iML1515,RTOTAL3CRNCPT2,0.0,1000.0,,
iML1515,S23Tg,0.0,1000.0,,
iML1515,S26Tg,0.0,1000.0,,
iML1515,S2T1g,0.0,1000.0,,
iML1515,S2T2g,0.0,1000.0,,
iML1515,S2T4g,0.0,1000.0,,
iML1515,S2TASE2ly,0.0,1000.0,,
iML1515,S2TASE4ly,0.0,1000.0,,
iML1515,S2TASE5ly,0.0,1000.0,,
iML1515,S3TASE2ly,0.0,1000.0,,
iML1515,S3TASE3ly,0.0,1000.0,,
iML1515,S4T1g,0.0,1000.0,,
iML1515,S4T2g,0.0,1000.0,,
iML1515,S4T4g,0.0,1000.0,,
iML1515,S4T6g,0.0,1000.0,,
iML1515,S4TASE2ly,0.0,1000.0,,
iML1515,S4TASE3ly,0.0,1000.0,,
iML1515,S4TASE4ly,0.0,1000.0,,
iML1515,S6T11g,0.0,1000.0,,
iML1515,S6T16g,0.0,1000.0,,
iML1515,S6T17g,0.0,1000.0,,
iML1515,S6T19g,0.0,1000.0,,
iML1515,S6T1g,0.0,1000.0,,
iML1515,S6T20g,0.0,1000.0,,
iML1515,S6T22g,0.0,1000.0,,
iML1515,S6T24g,0.0,1000.0,,
iML1515,S6T2g,0.0,1000.0,,
iML1515,S6T3g,0.0,1000.0,,
iML1515,S6T4g,0.0,1000.0,,
iML1515,S6TASE14ly,0.0,1000.0,,
iML1515,S6TASE15ly,0.0,1000.0,,
iML1515,S6TASE1ly,0.0,1000.0,,
iML1515,S6TASE23ly,0.0,1000.0,,
iML1515,S6TASE25ly,0.0,1000.0,,
iML1515,S6TASE3ly,0.0,1000.0,,
iML1515,S6TASE4ly,0.0,1000.0,,
iML1515,S6TASE5ly,0.0,1000.0,,
iML1515,S6TASE8ly,0.0,1000.0,,
iML1515,SACCD3m,0.0,1000.0,,
iML1515,SARCOXp,0.0,1000.0,,
iML1515,SARDHm,0.0,1000.0,,
iML1515,SCP2x,0.0,1000.0,,
iML1515,SCP3x,0.0,1000.0,,
iML1515,SCPx,0.0,1000.0,,
iML1515,SIAASE3ly,0.0,1000.0,,
iML1515,SIAASE4ly,0.0,1000.0,,
iML1515,SIAT4Bg,0.0,1000.0,,
iML1515,SMPD3g,0.0,1000.0,,
iML1515,SOAT11r,0.0,1000.0,,
iML1515,SPODMn,0.0,1000.0,,
iML1515,SPODMx,0.0,1000.0,,
iML1515,SPTix,0.0,1000.0,,
iML1515,SR5AR2r,0.0,1000.0,,
iML1515,SR5ARr,0.0,1000.0,,
iML1515,SSALxm,0.0,1000.0,,
iML1515,ST3GAL21g,0.0,1000.0,,
iML1515,ST3GAL23g,0.0,1000.0,,
iML1515,ST3GAL62g,0.0,1000.0,,
iML1515,ST6GALNAC23,0.0,1000.0,,
iML1515,ST6GALNAC24,0.0,1000.0,,
iML1515,ST6GALNAC25,0.0,1000.0,,
iML1515,ST6GALNAC26,0.0,1000.0,,
iML1515,ST6GALNAC27,0.0,1000.0,,
